brand,population,goal_horizon,day,ARPU_nominal,ARPU_at_horizon,raw_goal_ratio,organic_share,adjusted_goal_ratio,effective_patch,is_extrapolated
realprize,Affiliate,120,70,21.12021729480117,26.305980748617703,0.8028675112563888,0.4824250367129681,0.4155441226628761,60->90,False
realprize,Affiliate,120,71,21.210575693555214,26.305980748617703,0.8063024107044465,0.4824250367129681,0.41732194061859923,60->90,False
realprize,Affiliate,120,72,21.32871280933382,26.305980748617703,0.8107932949983085,0.4824250367129681,0.41964630989212115,60->90,False
realprize,Affiliate,120,73,21.61324382780436,26.305980748617703,0.8216095052430261,0.4824250367129681,0.4252445095124357,60->90,False
realprize,Affiliate,120,74,21.785552305505288,26.305980748617703,0.8281596688483113,0.4824250367129681,0.4286347101999652,60->90,False
realprize,Affiliate,120,75,21.9072517970864,26.305980748617703,0.8327859738982573,0.4824250367129681,0.4310291698663456,60->90,False
realprize,Affiliate,120,76,22.030101213445963,26.305980748617703,0.8374559923831608,0.4824250367129681,0.4334462545122193,60->90,False
realprize,Affiliate,120,77,22.1864936478633,26.305980748617703,0.8434011208279749,0.4824250367129681,0.43652330414878066,60->90,False
realprize,Affiliate,120,78,22.275926958877392,26.305980748617703,0.846800853834272,0.4824250367129681,0.43828292083470055,60->90,False
realprize,Affiliate,120,79,22.386690567053037,26.305980748617703,0.8510114403634006,0.4824250367129681,0.4404622150029312,60->90,False
realprize,Affiliate,120,80,22.519234237941195,26.305980748617703,0.8560499778790612,0.4824250367129681,0.44307003587261956,60->90,False
realprize,Affiliate,120,81,22.60132117960425,26.305980748617703,0.859170444758722,0.4824250367129681,0.44468511140329836,60->90,False
realprize,Affiliate,120,82,22.758470307093646,26.305980748617703,0.865144338261919,0.4824250367129681,0.44777704911389626,60->90,False
realprize,Affiliate,120,83,22.827549359669703,26.305980748617703,0.8677703210464495,0.4824250367129681,0.44913619205719196,60->90,False
realprize,Affiliate,120,84,22.935181578879533,26.305980748617703,0.8718618704259755,0.4824250367129681,0.45125387557708724,60->90,False
realprize,Affiliate,120,85,23.107977618572534,26.305980748617703,0.8784305682952644,0.4824250367129681,0.45465366913562805,60->90,False
realprize,Affiliate,120,86,23.241385570637927,26.305980748617703,0.8835019607417294,0.4824250367129681,0.4572784948949213,60->90,False
realprize,Affiliate,120,87,23.337221930441697,26.305980748617703,0.8871451003273465,0.4824250367129681,0.4591640927321966,60->90,False
realprize,Affiliate,120,88,23.45884287246686,26.305980748617703,0.8917684193811914,0.4824250367129681,0.4615570069217546,60->90,False
realprize,Affiliate,120,89,23.543208769268876,26.305980748617703,0.894975518846831,0.4824250367129681,0.4632169213099409,60->90,False
realprize,Affiliate,120,90,23.663202817795707,26.305980748617703,0.8995369928961547,0.4824250367129681,0.46557782607355436,60->90,False
realprize,Affiliate,120,91,23.820268647670126,26.305980748617703,0.9055077199097322,0.4824250367129681,0.4686681248884036,90->120,False
realprize,Affiliate,120,92,23.962383114709223,26.305980748617703,0.9109100832885073,0.4824250367129681,0.4714642529158363,90->120,False
realprize,Affiliate,120,93,24.100662574207274,26.305980748617703,0.9161666620421931,0.4824250367129681,0.4741849264712907,90->120,False
realprize,Affiliate,120,94,24.218486311709988,26.305980748617703,0.9206456335212894,0.4824250367129681,0.47650312997014754,90->120,False
realprize,Affiliate,120,95,24.281008551594148,26.305980748617703,0.9230223645195224,0.4824250367129681,0.47773326642930114,90->120,False
realprize,Affiliate,120,96,24.4449600165637,26.305980748617703,0.9292548432298312,0.4824250367129681,0.4809590413689765,90->120,False
realprize,Affiliate,120,97,24.491704601744843,26.305980748617703,0.9310317997944937,0.4824250367129681,0.4818787495976943,90->120,False
realprize,Affiliate,120,98,24.575432468466964,26.305980748617703,0.9342146450767979,0.4824250367129681,0.4835261106278312,90->120,False
realprize,Affiliate,120,99,24.635792935188253,26.305980748617703,0.9365091980645043,0.4824250367129681,0.4847137138062035,90->120,False
realprize,Affiliate,120,100,24.70203116351844,26.305980748617703,0.9390271892758248,0.4824250367129681,0.4860169630149598,90->120,False
realprize,Affiliate,120,101,24.787126215517244,26.305980748617703,0.9422620069704009,0.4824250367129681,0.4876912236644702,90->120,False
realprize,Affiliate,120,102,24.87540184225359,26.305980748617703,0.9456177315708222,0.4824250367129681,0.48942806270133465,90->120,False
realprize,Affiliate,120,103,24.925899239468166,26.305980748617703,0.94753734816665,0.4824250367129681,0.49042160819044545,90->120,False
realprize,Affiliate,120,104,25.07357472577052,26.305980748617703,0.9531511090719572,0.4824250367129681,0.493327150284912,90->120,False
realprize,Affiliate,120,105,25.15323195782976,26.305980748617703,0.9561792125599227,0.4824250367129681,0.494894420836525,90->120,False
realprize,Affiliate,120,106,25.310131948482393,26.305980748617703,0.962143635333283,0.4824250367129681,0.4979814567344753,90->120,False
realprize,Affiliate,120,107,25.381600159540024,26.305980748617703,0.9648604399922914,0.4824250367129681,0.49938760680611965,90->120,False
realprize,Affiliate,120,108,25.47007357215213,26.305980748617703,0.9682236832584356,0.4824250367129681,0.5011283373161196,90->120,False
realprize,Affiliate,120,109,25.551216194456146,26.305980748617703,0.971308252622316,0.4824250367129681,0.5027248331913863,90->120,False
realprize,Affiliate,120,110,25.617454422786334,26.305980748617703,0.9738262438336366,0.4824250367129681,0.5040280824001426,90->120,False
realprize,Affiliate,120,111,25.665452293755028,26.305980748617703,0.975650843016133,0.4824250367129681,0.5049724492550368,90->120,False
realprize,Affiliate,120,112,25.788674710479388,26.305980748617703,0.980335040799971,0.4824250367129681,0.507396872751036,90->120,False
realprize,Affiliate,120,113,25.86142644352915,26.305980748617703,0.9831006374810066,0.4824250367129681,0.5088282763516897,90->120,False
realprize,Affiliate,120,114,25.912132460770202,26.305980748617703,0.9850281845937945,0.4824250367129681,0.5098259264778249,90->120,False
realprize,Affiliate,120,115,25.99148048115793,26.305980748617703,0.9880445336569974,0.4824250367129681,0.511387113233473,90->120,False
realprize,Affiliate,120,116,26.08035579848971,26.305980748617703,0.9914230549971094,0.4824250367129681,0.5131357512920459,90->120,False
realprize,Affiliate,120,117,26.126435774280694,26.305980748617703,0.9931747469880421,0.4824250367129681,0.5140423832099431,90->120,False
realprize,Affiliate,120,118,26.16383120758129,26.305980748617703,0.9945963033123605,0.4824250367129681,0.5147781451723126,90->120,False
realprize,Affiliate,120,119,26.224218485694347,26.305980748617703,0.996891875512847,0.4824250367129681,0.5159662758697021,90->120,False
realprize,Affiliate,120,120,26.305980748617703,26.305980748617703,1.0,0.4824250367129681,0.5175749632870319,90->120,False
realprize,Blended,120,1,5.402020020680238,51.7962252336126,0.10429370086943432,0.0,0.10429370086943432,1->7,False
realprize,Blended,120,2,7.398774489017388,51.7962252336126,0.14284389365532438,0.0,0.14284389365532438,1->7,False
realprize,Blended,120,3,8.370315063446169,51.7962252336126,0.16160087005750262,0.0,0.16160087005750262,1->7,False
realprize,Blended,120,4,9.27919403184355,51.7962252336126,0.1791480747871549,0.0,0.1791480747871549,1->7,False
realprize,Blended,120,5,10.08277825563185,51.7962252336126,0.19466241430058379,0.0,0.19466241430058379,1->7,False
realprize,Blended,120,6,10.970687478416252,51.7962252336126,0.21180476818409041,0.0,0.21180476818409041,1->7,False
realprize,Blended,120,7,11.690397003373082,51.7962252336126,0.22569978701433874,0.0,0.22569978701433874,1->7,False
realprize,Blended,120,8,12.397889714086118,51.7962252336126,0.2393589428219692,0.0,0.2393589428219692,7->14,False
realprize,Blended,120,9,12.995230788730396,51.7962252336126,0.2508914641968404,0.0,0.2508914641968404,7->14,False
realprize,Blended,120,10,13.85991471851972,51.7962252336126,0.26758542067512436,0.0,0.26758542067512436,7->14,False
realprize,Blended,120,11,14.456295244507428,51.7962252336126,0.2790993972882443,0.0,0.2790993972882443,7->14,False
realprize,Blended,120,12,15.070707462564785,51.7962252336126,0.2909615014335989,0.0,0.2909615014335989,7->14,False
realprize,Blended,120,13,15.56676412545228,51.7962252336126,0.3005385827875039,0.0,0.3005385827875039,7->14,False
realprize,Blended,120,14,16.145568678805283,51.7962252336126,0.31171323018202857,0.0,0.31171323018202857,7->14,False
