brand,method,population,goal_horizon,day,ARPU_nominal,ARPU_at_horizon,raw_goal_ratio,organic_share,adjusted_goal_ratio,effective_patch,is_extrapolated
lonestar,native_ls_app,App,120,20,18.679847949594368,6855.4273379805245,0.0027248261893323615,0.33762183461493167,0.0018048653722831565,14->30,False
lonestar,native_ls_app,App,120,21,19.138483232133368,6855.4273379805245,0.0027917272386656484,0.33762183461493167,0.001849179166602875,14->30,False
lonestar,native_ls_app,App,120,22,20.937383199505014,6855.4273379805245,0.0030541324657483364,0.33762183461493167,0.002022990659505358,14->30,False
lonestar,native_ls_app,App,120,23,21.770571892032432,6855.4273379805245,0.0031756695562096962,0.33762183461493167,0.0021034941745113928,14->30,False
lonestar,native_ls_app,App,120,24,22.101987434872594,6855.4273379805245,0.00322401308411846,0.33762183461493167,0.0021355158718358415,14->30,False
lonestar,native_ls_app,App,120,25,22.625793138088582,6855.4273379805245,0.003300420531443296,0.33762183461493167,0.002186126496616623,14->30,False
lonestar,native_ls_app,App,120,26,23.258976788240762,6855.4273379805245,0.0033927829209684838,0.33762183461493167,0.0022473053267408976,14->30,False
lonestar,native_ls_app,App,120,27,23.474675214569416,6855.4273379805245,0.003424246813107438,0.33762183461493167,0.0022681463218917714,14->30,False
lonestar,native_ls_app,App,120,28,24.126064280978042,6855.4273379805245,0.0035192648235529414,0.33762183461493167,0.0023310841773292036,14->30,False
lonestar,native_ls_app,App,120,29,24.60231712179183,6855.4273379805245,0.0035887357430644425,0.33762183461493167,0.0023771001975428454,14->30,False
lonestar,native_ls_app,App,120,30,24.767426429545022,6855.4273379805245,0.003612820209227252,0.33762183461493167,0.0023930532220540457,14->30,False
lonestar,native_ls_app,App,120,31,26.364280412116464,6855.4273379805245,0.0038457530234552624,0.33762183461493167,0.0025473428322003765,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,32,28.064089889434523,6855.4273379805245,0.004093703937893631,0.33762183461493167,0.0027115801040116126,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,33,29.87349280962358,6855.4273379805245,0.004357641228887086,0.33762183461493167,0.0028864064025965626,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,34,31.799555095588875,6855.4273379805245,0.0046385956013876165,0.33762183461493167,0.003072504444410377,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,35,33.84979823824404,6855.4273379805245,0.0049376642139737905,0.33762183461493167,0.003270600963339465,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,36,36.03222866878323,6855.4273379805245,0.005256014963379019,0.33762183461493167,0.0034814695486794617,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,37,38.35536902469983,6855.4273379805245,0.0055948910452602914,0.33762183461493167,0.003705933666088859,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,38,40.82829143164909,6855.4273379805245,0.005955615809017723,0.33762183461493167,0.003944869873315469,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,39,43.46065293112419,6855.4273379805245,0.0063395979256235324,0.33762183461493167,0.0041992112432535,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,40,46.2627331922947,6855.4273379805245,0.0067483368886414015,0.33762183461493167,0.004469951007698671,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,41,49.24547465527652,6855.4273379805245,0.007183428869918309,0.33762183461493167,0.004758146436030624,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,42,52.42052526259728,6855.4273379805245,0.007646572952816001,0.33762183461493167,0.005064922963969347,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,43,55.800283945728374,6855.4273379805245,0.008139577767323554,0.33762183461493167,0.005391478588528866,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,44,59.39794904431369,6855.4273379805245,0.008664368552961889,0.33762183461493167,0.005739088546330975,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,45,63.227569847177634,6855.4273379805245,0.0092229946770617,0.33762183461493167,0.006109110293548379,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,46,67.30410145638587,6855.4273379805245,0.009817637637774502,0.33762183461493167,0.006502988806924471,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,47,71.6434631886091,6855.4273379805245,0.010450619583069474,0.33762183461493167,0.006922262226570826,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,48,76.26260074185397,6855.4273379805245,0.011124412378983723,0.33762183461493167,0.007368567862578182,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,49,81.17955237032893,6855.4273379805245,0.011841647262538538,0.33762183461493167,0.007843648588897393,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,50,86.4135193258657,6855.4273379805245,0.01260512511701735,0.33762183461493167,0.008349359649459197,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,51,91.9849408409778,6855.4273379805245,0.01341782740973151,0.33762183461493167,0.008887675903111441,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,52,97.91557394637357,6855.4273379805245,0.014282927834987103,0.33762183461493167,0.009460699535666084,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,53,104.22857843462016,6855.4273379805245,0.015203804707719924,0.33762183461493167,0.010070668269172389,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,54,110.94860730175105,6855.4273379805245,0.016184054156197118,0.33762183461493167,0.010719964100474436,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,55,118.10190302000186,6855.4273379805245,0.017227504165304504,0.33762183461493167,0.01141112260317802,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,56,125.71640001763039,6855.4273379805245,0.0183382295252602,0.33762183461493167,0.012146842829352144,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,57,133.82183376601623,6855.4273379805245,0.019520567744130964,0.33762183461493167,0.01292999784963241,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,58,142.4498569000372,6855.4273379805245,0.02077913598629143,0.33762183461493167,0.013763645972886571,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,59,151.63416282518594,6855.4273379805245,0.02211884910297283,0.33762183461493167,0.014651042689256308,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,60,161.4106172941266,6855.4273379805245,0.023544938825312535,0.33762183461493167,0.015595653383214182,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,61,171.81739846651246,6855.4273379805245,0.025062974194855446,0.33762183461493167,0.01660116686628166,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,62,182.89514599901435,6855.4273379805245,0.026678883311290657,0.33762183461493167,0.017671509782255023,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,63,194.6871197477732,6855.4273379805245,0.028398976482350735,0.33762183461493167,0.01881086194119318,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,64,207.23936870302754,6855.4273379805245,0.030229970866276618,0.33762183461493167,0.020023672642048372,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,65,220.60091081562481,6855.4273379805245,0.032179016703079745,0.33762183461493167,0.021314678047681432,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,66,234.82392441765973,6855.4273379805245,0.034253725237037416,0.33762183461493167,0.022688919680113058,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,67,249.9639519847582,6855.4273379805245,0.03646219843946194,0.33762183461493167,0.024151764108237102,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,68,266.0801170357223,6855.4273379805245,0.03881306064781431,0.33762183461493167,0.025708923904878635,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,69,283.2353550165533,6855.4273379805245,0.04131549224471671,0.33762183461493167,0.027366479955036473,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,70,301.4966590704815,6855.4273379805245,0.04397926550838427,0.33762183461493167,0.029130905202426387,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,71,320.9353416537622,6855.4273379805245,0.04681478277447595,0.33762183461493167,0.03100908992705788,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,72,341.6273130188771,6855.4273379805245,0.049833117058390976,0.33762183461493167,0.033008368652556366,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,73,363.65337765265,6855.4273379805245,0.05304605529664548,0.33762183461493167,0.03513654878830692,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,74,387.09954982690033,6855.4273379805245,0.056466144376191775,0.33762183461493167,0.037401941118270304,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,75,412.0573894938961,6855.4273379805245,0.06010674013142997,0.33762183461493167,0.039813392255533646,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,76,438.6243598383158,6855.4273379805245,0.06398205950025079,0.33762183461493167,0.0423803191893344,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,77,466.9042078820001,6855.4273379805245,0.0681072360427849,0.33762183461493167,0.04511274605946766,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,78,497.0073696277977,6855.4273379805245,0.07249837903966558,0.33762183461493167,0.04802134330168498,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,79,529.0514013246382,6855.4273379805245,0.07717263640059037,0.33762183461493167,0.05111746931695199,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,80,563.1614385379704,6855.4273379805245,0.08214826162884643,0.33762183461493167,0.054413214827287906,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,81,599.4706848182889,6855.4273379805245,0.08744468510330404,0.33762183461493167,0.057921450091401545,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,82,638.1209318760531,6855.4273379805245,0.09308258995624204,0.33762183461493167,0.061655875164506185,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,83,679.2631132943424,6855.4273379805245,0.09908399284331705,0.33762183461493167,0.0656310733985836,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,84,723.0578939415568,6855.4273379805245,0.1054723299210922,0.33762183461493167,0.0698625683920217,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,85,769.6762973858869,6855.4273379805245,0.11227254836787731,0.33762183461493167,0.07436688461102092,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,86,819.3003737616766,6855.4273379805245,0.11951120380527971,0.33762183461493167,0.07916161191950218,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,87,872.1239106957737,6855.4273379805245,0.127216564000908,0.33762183461493167,0.08426547426951357,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,88,928.3531900701148,6855.4273379805245,0.13541871925719945,0.33762183461493167,0.0896984028203794,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,89,988.2077935757886,6855.4273379805245,0.14414969991745188,0.33762183461493167,0.09548161377212991,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,90,1051.9214602043573,6855.4273379805245,0.15344360144793437,0.33762183461493167,0.10163769121716038,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,91,1119.7429990250362,6855.4273379805245,0.16333671758453655,0.33762183461493167,0.10819067533366435,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,92,1191.9372608122292,6855.4273379805245,0.17386768206390918,0.33762183461493167,0.11516615626524651,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,93,1268.786172317738,6855.4273379805245,0.1850776194925724,0.33762183461493167,0.12259137405332586,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,94,1350.5898372265904,6855.4273379805245,0.1970103059431519,0.33762183461493167,0.13049532501257596,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,95,1437.6677080958493,6855.4273379805245,0.20971233990489035,0.33762183461493167,0.13890887496481114,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,96,1530.3598338529534,6855.4273379805245,0.2232333242560146,0.33762183461493167,0.14786487977350904,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,97,1629.0281877252112,6855.4273379805245,0.23762605996858122,0.33762183461493167,0.15739831364967105,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,98,1734.0580807861645,6855.4273379805245,0.25294675230224,0.33762183461493167,0.16754640573006904,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,99,1845.8596666388794,6855.4273379805245,0.26925523029212556,0.33762183461493167,0.1783487854612322,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,100,1964.8695431121223,6855.4273379805245,0.2866151803880011,0.33762183461493167,0.1898476373569146,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,101,2091.552457224227,6855.4273379805245,0.30509439515704323,0.33762183461493167,0.20208786573338938,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,102,2226.4031200727263,6855.4273379805245,0.3247650380214782,0.33762183461493167,0.2151172700658787,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,103,2369.948138737103,6855.4273379805245,0.34570392506490244,0.33762183461493167,0.22898673165090722,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,104,2522.7480727389516,6855.4273379805245,0.36799282500777025,0.33762183461493167,0.24375041230351535,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,105,2685.3996230902662,6855.4273379805245,0.3917187785234892,0.33762183461493167,0.25946596586526866,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,106,2858.5379624783327,6855.4273379805245,0.41697443814208707,0.33762183461493167,0.2761947633490253,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,107,3042.8392156868613,6855.4273379805245,0.44385843006881354,0.33762183461493167,0.29400213259967733,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,108,3239.0230999396827,6855.4273379805245,0.4724757393306186,0.33762183461493167,0.3129576134067689,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,109,3447.8557354778513,6855.4273379805245,0.502938119754548,0.33762183461493167,0.33313522906523335,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,110,3670.152637345775,6855.4273379805245,0.5353645303790691,0.33762183461493167,0.35461377544472644,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,111,3906.781900069635,6855.4273379805245,0.5698816000025604,0.33762183461493167,0.3774771286964033,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,112,4158.667587664622,6855.4273379805245,0.6066241216830817,0.33762183461493167,0.4018145727987681,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,113,4426.793342209359,6855.4273379805245,0.6457355791204996,0.33762183461493167,0.42772114822170115,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,114,4712.206225079387,6855.4273379805245,0.6873687069765532,0.33762183461493167,0.4552980230702359,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,115,5016.020805840178,6855.4273379805245,0.7316860873209692,0.33762183461493167,0.48465288815744245,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,116,5339.423514767261,6855.4273379805245,0.7788607845328211,0.33762183461493167,0.5159003775492251,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,117,5683.677275990539,6855.4273379805245,0.8290770211364883,0.33762183461493167,0.5491625162233046,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,118,6050.126439355754,6855.4273379805245,0.8825308972114353,0.33762183461493167,0.5845691965905488,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,119,6440.202030262576,6855.4273379805245,0.939431156185186,0.33762183461493167,0.6222586857395171,14->30 (extrapolated),True
lonestar,native_ls_app,App,120,120,6855.4273379805245,6855.4273379805245,1.0,0.33762183461493167,0.6623781653850683,14->30 (extrapolated),True
lonestar,ls_web_donor,App,120,1,4.045430136018371,48.96096119272585,0.08262562738697628,0.33762183461493167,0.0547294114823756,1->7,False
lonestar,ls_web_donor,App,120,2,5.4536630683182965,48.96096119272585,0.11138799025719597,0.33762183461493167,0.07378097263249132,1->7,False
lonestar,ls_web_donor,App,120,3,6.466502329671624,48.96096119272585,0.1320746605487875,0.33762183461493167,0.08748337134816153,1->7,False
lonestar,ls_web_donor,App,120,4,7.401488599010131,48.96096119272585,0.15117122741678882,0.33762183461493167,0.10013252027534152,1->7,False
lonestar,ls_web_donor,App,120,5,8.315719250049272,48.96096119272585,0.1698438724949857,0.33762183461493167,0.1125008726651241,1->7,False
lonestar,ls_web_donor,App,120,6,8.956702292123065,48.96096119272585,0.18293558937429044,0.33762183461493167,0.1211725400733787,1->7,False
lonestar,ls_web_donor,App,120,7,9.749576933965471,48.96096119272585,0.1991296064549887,0.33762183461493167,0.13189910339750607,1->7,False
lonestar,ls_web_donor,App,120,8,10.465442889886045,48.96096119272585,0.21375076458754044,0.33762183461493167,0.14158383929715068,7->14,False
lonestar,ls_web_donor,App,120,9,11.116211919668414,48.96096119272585,0.22704235474282222,0.33762183461493167,0.15038789839925645,7->14,False
lonestar,ls_web_donor,App,120,10,11.649862859668023,48.96096119272585,0.2379418740128584,0.33762183461493167,0.15760750197692222,7->14,False
lonestar,ls_web_donor,App,120,11,12.20913669903103,48.96096119272585,0.24936472654145822,0.33762183461493167,0.16517375007828036,7->14,False
lonestar,ls_web_donor,App,120,12,12.674332573351634,48.96096119272585,0.25886608972935493,0.33762183461493167,0.1714672455953366,7->14,False
lonestar,ls_web_donor,App,120,13,13.289790902545379,48.96096119272585,0.2714364787536044,0.33762183461493167,0.17979359681539556,7->14,False
lonestar,ls_web_donor,App,120,14,14.145291772673694,48.96096119272585,0.2889096012023405,0.33762183461493167,0.19136741160653803,7->14,False
lonestar,ls_web_donor,App,120,15,14.628888852422314,48.96096119272585,0.298786798625917,0.33762183461493167,0.19790985151511276,14->30,False
lonestar,ls_web_donor,App,120,16,15.093285303670188,48.96096119272585,0.3082718340487279,0.33762183461493167,0.2041925318770866,14->30,False
lonestar,ls_web_donor,App,120,17,15.705220646859079,48.96096119272585,0.3207702680721148,0.33762183461493167,0.21247122167568394,14->30,False
lonestar,ls_web_donor,App,120,18,16.25366328671959,48.96096119272585,0.33197189946373856,0.33762183461493167,0.2198909377261875,14->30,False
lonestar,ls_web_donor,App,120,19,16.605397612659587,48.96096119272585,0.33915587456086665,0.33762183461493167,0.2246494459711952,14->30,False
lonestar,ls_web_donor,App,120,20,16.969604221859097,48.96096119272585,0.34659458900452056,0.33762183461493167,0.2295766879972061,14->30,False
lonestar,ls_web_donor,App,120,21,17.467273324732055,48.96096119272585,0.35675919955850816,0.33762183461493167,0.23630950408781012,14->30,False
lonestar,ls_web_donor,App,120,22,17.882062839679126,48.96096119272585,0.36523104130430906,0.33762183461493167,0.24192106708082634,14->30,False
lonestar,ls_web_donor,App,120,23,18.257485441015536,48.96096119272585,0.37289883605732926,0.33762183461493167,0.24700004690188113,14->30,False
lonestar,ls_web_donor,App,120,24,18.702898770882406,48.96096119272585,0.3819961519395396,0.33762183461493167,0.2530259103058681,14->30,False
lonestar,ls_web_donor,App,120,25,19.051940821195224,48.96096119272585,0.3891251388264367,0.33762183461493167,0.25774799556106515,14->30,False
lonestar,ls_web_donor,App,120,26,19.452941134775642,48.96096119272585,0.3973153439166095,0.33762183461493167,0.2631730085828213,14->30,False
lonestar,ls_web_donor,App,120,27,19.888766025780864,48.96096119272585,0.40621682134654963,0.33762183461493167,0.2690691528720816,14->30,False
lonestar,ls_web_donor,App,120,28,20.490999488894804,48.96096119272585,0.418517099944908,0.33762183461493167,0.2772165888437874,14->30,False
lonestar,ls_web_donor,App,120,29,20.964086849625186,48.96096119272585,0.4281796422889637,0.33762183461493167,0.2836168459145986,14->30,False
lonestar,ls_web_donor,App,120,30,21.386572866504476,48.96096119272585,0.4368086807430139,0.33762183461493167,0.28933253257482955,14->30,False
lonestar,ls_web_donor,App,120,31,21.94973046429389,48.96096119272585,0.44831085684557537,0.33762183461493167,0.2969513228795802,30->60,False
lonestar,ls_web_donor,App,120,32,22.420131702625,48.96096119272585,0.45791853665560733,0.33762183461493167,0.30331524020575634,30->60,False
lonestar,ls_web_donor,App,120,33,22.88531240224681,48.96096119272585,0.4674195899088454,0.33762183461493167,0.309608530428862,30->60,False
lonestar,ls_web_donor,App,120,34,23.243470804510025,48.96096119272585,0.47473477313928464,0.33762183461493167,0.31445394807649596,30->60,False
lonestar,ls_web_donor,App,120,35,23.748276800793676,48.96096119272585,0.4850451507132987,0.33762183461493167,0.32128331705839874,30->60,False
lonestar,ls_web_donor,App,120,36,24.41241759338478,48.96096119272585,0.49860985157725507,0.33762183461493167,0.33026827873066344,30->60,False
lonestar,ls_web_donor,App,120,37,24.774515849125322,48.96096119272585,0.5060055040914124,0.33762183461493167,0.33516699747481643,30->60,False
lonestar,ls_web_donor,App,120,38,25.17881366840241,48.96096119272585,0.5142630588744086,0.33762183461493167,0.34063662146254414,30->60,False
lonestar,ls_web_donor,App,120,39,25.51136302306305,48.96096119272585,0.5210551917606815,0.33762183461493167,0.3451355819828052,30->60,False
lonestar,ls_web_donor,App,120,40,25.774633217527956,48.96096119272585,0.5264323368994093,0.33762183461493167,0.34869728551480494,30->60,False
lonestar,ls_web_donor,App,120,41,26.15311027312634,48.96096119272585,0.5341625171568716,0.33762183461493167,0.35381758813183867,30->60,False
lonestar,ls_web_donor,App,120,42,26.52864408120976,48.96096119272585,0.541832583244937,0.33762183461493167,0.35889807243563365,30->60,False
lonestar,ls_web_donor,App,120,43,27.01793820302337,48.96096119272585,0.5518261395374207,0.33762183461493167,0.3655175859183214,30->60,False
lonestar,ls_web_donor,App,120,44,27.49126692658968,48.96096119272585,0.5614936115811809,0.33762183461493167,0.3719211083145788,30->60,False
lonestar,ls_web_donor,App,120,45,27.94533020369693,48.96096119272585,0.5707675977539587,0.33762183461493167,0.37806399426150983,30->60,False
lonestar,ls_web_donor,App,120,46,28.39957438878798,48.96096119272585,0.5800452788702056,0.33762183461493167,0.38420932765831717,30->60,False
lonestar,ls_web_donor,App,120,47,28.87249293484643,48.96096119272585,0.589704373269862,0.33762183461493167,0.39060730088604273,30->60,False
lonestar,ls_web_donor,App,120,48,29.177670015971096,48.96096119272585,0.5959374429174,0.33762183461493167,0.39473595012389634,30->60,False
lonestar,ls_web_donor,App,120,49,29.569463332113127,48.96096119272585,0.6039396002810965,0.33762183461493167,0.4000364044375842,30->60,False
lonestar,ls_web_donor,App,120,50,29.913830814271204,48.96096119272585,0.6109731117516443,0.33762183461493167,0.4046952488616605,30->60,False
lonestar,ls_web_donor,App,120,51,30.23539493462723,48.96096119272585,0.6175408774270411,0.33762183461493167,0.40904559344040886,30->60,False
lonestar,ls_web_donor,App,120,52,30.70064548980715,48.96096119272585,0.6270433574406289,0.33762183461493167,0.4153398287184174,30->60,False
lonestar,ls_web_donor,App,120,53,31.15720350592294,48.96096119272585,0.6363682972496868,0.33762183461493167,0.42151646524146735,30->60,False
lonestar,ls_web_donor,App,120,54,31.611994713769032,48.96096119272585,0.6456571509969792,0.33762183461493167,0.42766919914512913,30->60,False
lonestar,ls_web_donor,App,120,55,31.996772382475175,48.96096119272585,0.6535160177212564,0.33762183461493167,0.4328747408679616,30->60,False
lonestar,ls_web_donor,App,120,56,32.2592605529229,48.96096119272585,0.6588771904607885,0.33762183461493167,0.43642586463148536,30->60,False
lonestar,ls_web_donor,App,120,57,32.82734422137668,48.96096119272585,0.6704799787765165,0.33762183461493167,0.4441112982694086,30->60,False
lonestar,ls_web_donor,App,120,58,33.28096687111739,48.96096119272585,0.6797449653840122,0.33762183461493167,0.45024822310079876,30->60,False
lonestar,ls_web_donor,App,120,59,33.50412313824732,48.96096119272585,0.6843028061962363,0.33762183461493167,0.45326723733611696,30->60,False
lonestar,ls_web_donor,App,120,60,34.01814182882778,48.96096119272585,0.6948013478518447,0.33762183461493167,0.4602212420971776,30->60,False
lonestar,ls_web_donor,App,120,61,34.21855703319192,48.96096119272585,0.6988947152915738,0.33762183461493167,0.4629325993121523,60->90,False
lonestar,ls_web_donor,App,120,62,34.35471088855845,48.96096119272585,0.7016755809455503,0.33762183461493167,0.4647745840022156,60->90,False
lonestar,ls_web_donor,App,120,63,34.59204139082924,48.96096119272585,0.706522922510937,0.33762183461493167,0.4679853572152912,60->90,False
lonestar,ls_web_donor,App,120,64,34.68751044809893,48.96096119272585,0.7084728241252842,0.33762183461493167,0.46927692946928395,60->90,False
lonestar,ls_web_donor,App,120,65,34.98182413119743,48.96096119272585,0.7144840149991724,0.33762183461493167,0.4732586110521094,60->90,False
lonestar,ls_web_donor,App,120,66,35.18438240449473,48.96096119272585,0.7186211534123658,0.33762183461493167,0.47599896120418456,60->90,False
lonestar,ls_web_donor,App,120,67,35.430080203009354,48.96096119272585,0.7236393922812369,0.33762183461493167,0.47932293305961143,60->90,False
lonestar,ls_web_donor,App,120,68,35.52611784098635,48.96096119272585,0.7256009068356379,0.33762183461493167,0.48062219747153173,60->90,False
lonestar,ls_web_donor,App,120,69,35.69553255067609,48.96096119272585,0.7290611066675585,0.33762183461493167,0.482914158288065,60->90,False
lonestar,ls_web_donor,App,120,70,36.05922201650191,48.96096119272585,0.7364892587496679,0.33762183461493167,0.48783440403641387,60->90,False
lonestar,ls_web_donor,App,120,71,36.299542873494644,48.96096119272585,0.7413976766225677,0.33762183461493167,0.49108563286200857,60->90,False
lonestar,ls_web_donor,App,120,72,36.4961282567291,48.96096119272585,0.7454128221271797,0.33762183461493167,0.4937451775751076,60->90,False
lonestar,ls_web_donor,App,120,73,36.627159300457656,48.96096119272585,0.7480890572446395,0.33762183461493167,0.49551785728234965,60->90,False
lonestar,ls_web_donor,App,120,74,36.715531710903086,48.96096119272585,0.749894013852774,0.33762183461493167,0.49671342112904543,60->90,False
lonestar,ls_web_donor,App,120,75,36.934780453037874,48.96096119272585,0.7543720456722833,0.33762183461493167,0.499679571630188,60->90,False
lonestar,ls_web_donor,App,120,76,37.157353549170594,48.96096119272585,0.7589179755460168,0.33762183461493167,0.5026906963199208,60->90,False
lonestar,ls_web_donor,App,120,77,37.54105392814134,48.96096119272585,0.7667548392354444,0.33762183461493167,0.5078816637128967,60->90,False
lonestar,ls_web_donor,App,120,78,37.7369523228984,48.96096119272585,0.770755953388125,0.33762183461493167,0.5105319143648455,60->90,False
lonestar,ls_web_donor,App,120,79,38.020687500499385,48.96096119272585,0.7765510842574744,0.33762183461493167,0.5143704825182516,60->90,False
lonestar,ls_web_donor,App,120,80,38.478197809776354,48.96096119272585,0.7858954741168986,0.33762183461493167,0.5205600023299798,60->90,False
lonestar,ls_web_donor,App,120,81,38.728523564814324,48.96096119272585,0.7910082363858543,0.33762183461493167,0.5239465844217406,60->90,False
lonestar,ls_web_donor,App,120,82,38.93964461888155,48.96096119272585,0.7953202647636508,0.33762183461493167,0.5268027778677138,60->90,False
lonestar,ls_web_donor,App,120,83,39.91534419286071,48.96096119272585,0.8152483779013503,0.33762183461493167,0.5400027248874493,60->90,False
lonestar,ls_web_donor,App,120,84,41.61871648380788,48.96096119272585,0.8500387956025502,0.33762183461493167,0.5630471379373503,60->90,False
lonestar,ls_web_donor,App,120,85,41.90537164170144,48.96096119272585,0.8558935654214106,0.33762183461493167,0.566925209628719,60->90,False
lonestar,ls_web_donor,App,120,86,42.24474953480841,48.96096119272585,0.8628251673515906,0.33762183461493167,0.5715165513984112,60->90,False
lonestar,ls_web_donor,App,120,87,42.51395797801214,48.96096119272585,0.8683235978694074,0.33762183461493167,0.5751585917172999,60->90,False
lonestar,ls_web_donor,App,120,88,42.69476831851843,48.96096119272585,0.8720165470293424,0.33762183461493167,0.577604720606718,60->90,False
lonestar,ls_web_donor,App,120,89,42.93331417601427,48.96096119272585,0.8768887115392844,0.33762183461493167,0.5808319359962676,60->90,False
lonestar,ls_web_donor,App,120,90,43.41868829111275,48.96096119272585,0.8868022039069667,0.33762183461493167,0.5873984168833319,60->90,False
lonestar,ls_web_donor,App,120,91,43.57156143579879,48.96096119272585,0.8899245516093389,0.33762183461493167,0.5894665918261235,90->120,False
lonestar,ls_web_donor,App,120,92,43.64550387844987,48.96096119272585,0.8914347842691925,0.33762183461493167,0.5904669369646619,90->120,False
lonestar,ls_web_donor,App,120,93,43.89164826233992,48.96096119272585,0.8964621443923149,0.33762183461493167,0.5937969505397458,90->120,False
lonestar,ls_web_donor,App,120,94,44.235844536863404,48.96096119272585,0.9034921590435513,0.33762183461493167,0.5984534787470619,90->120,False
