brand,population,patch,cohort_date,n_users_from_patch,sum_cum_s,sum_cum_e,ARPU_s,ARPU_e,cohort_metric_used_for_cv,abs_dev,distance_from_mean,distance_from_median,percentile_rank,was_removed_by_existing_trim,n_users,total_revenue,n_payers,payer_rate,ARPPU,max_user_revenue,top1_user_revenue_share,top5_users_revenue_share,pct_users_zero_revenue,pct_users_near_zero_revenue
realprize,Affiliate,270->365,2025-07-02,1250,43496.93180000001,52071.03270000002,34.79754544000001,41.656826160000016,1.197119671323576,0.07755919554941193,0.07755919554941193,0.11637743331130257,0.8,False,1250,52071.03270000001,214,0.1712,243.32258271028041,5839.450900000005,0.11214394255714472,0.47212185787895866,0.8288,0.8288
realprize,Affiliate,270->365,2025-07-03,911,62425.059799999966,77284.30959999994,68.52366608122938,84.83458792535669,1.2380334091406027,0.1184729333664385,0.1184729333664385,0.15729117112832913,0.8571428571428571,False,911,77284.30959999994,162,0.1778265642151482,477.0636395061724,12019.549799999968,0.15552380376054983,0.6291168265802813,0.8221734357848518,0.8221734357848518
realprize,Affiliate,270->365,2025-07-04,842,66055.46600000001,76738.04600000002,78.45067220902615,91.1378218527316,1.1617213630738747,0.04216088729971057,0.04216088729971057,0.08097912506160121,0.7428571428571429,False,842,76738.046,170,0.20190023752969122,451.4002705882353,12928.39300000001,0.16847435755661552,0.5891001707288719,0.7980997624703088,0.7980997624703088
realprize,Affiliate,270->365,2025-07-05,875,38049.62480000002,41108.93480000002,43.48528548571431,46.98163977142859,1.0804031581409967,0.03915731763316743,-0.03915731763316743,-0.00033907987127679284,0.4857142857142857,False,875,41108.93480000002,139,0.15885714285714286,295.74773237410085,5783.03240000001,0.14067580267246446,0.5463076314008508,0.8411428571428572,0.8411428571428572
realprize,Affiliate,270->365,2025-07-06,950,60890.55199999998,71132.43199999999,64.09531789473682,74.8762442105263,1.168201464161468,0.048640988387303796,0.048640988387303796,0.08745922614919444,0.7714285714285715,False,950,71132.43199999997,130,0.1368421052631579,547.1725538461536,9077.030999999992,0.12760748852225376,0.5417696389180114,0.8631578947368421,0.8631578947368421
realprize,Affiliate,270->365,2025-07-07,953,65618.78760000003,71798.59520000005,68.85497124868837,75.33955424973773,1.0941774120800738,0.02538306369409038,-0.02538306369409038,0.01343517406780026,0.5428571428571428,False,953,71798.59520000005,125,0.1311647429171039,574.3887616000004,12900.517600000027,0.1796764625277796,0.6419221026764603,0.8688352570828961,0.8688352570828961
realprize,Affiliate,270->365,2025-07-08,1000,45752.10459999996,46697.60459999996,45.75210459999996,46.69760459999996,1.02066571599856,0.09889475977560425,-0.09889475977560425,-0.06007652201371361,0.02857142857142857,False,1000,46697.604599999955,154,0.154,303.2311987012984,11675.88729999998,0.2500318249728808,0.6470949604125945,0.846,0.846
realprize,Affiliate,270->365,2025-07-09,973,32204.04,34792.42,33.097677286742034,35.75788283658787,1.080374387809728,0.03918608796443612,-0.03918608796443612,-0.0003678502025454833,0.45714285714285713,False,973,34792.42,151,0.1551901336073998,230.4133774834437,5244.705,0.1507427479893609,0.4813045485194764,0.8448098663926003,0.8448098663926003
realprize,Affiliate,270->365,2025-07-10,1088,168658.4209999984,172788.55099999838,155.016931066175,158.81300643382204,1.0244881339189107,0.09507234185525348,-0.09507234185525348,-0.056254104093362844,0.05714285714285714,False,1088,172788.55099999838,156,0.14338235294117646,1107.6189166666563,50712.15549999919,0.29349256768754123,0.8424047204377549,0.8566176470588235,0.8566176470588235
realprize,Affiliate,270->365,2025-07-11,1311,111235.7951999998,139628.0551999998,84.84805125858108,106.50500015255514,1.2552439163036617,0.13568344052949755,0.13568344052949755,0.17450167829138818,0.8857142857142857,False,1311,139628.0551999998,197,0.15026697177726925,708.7718538071056,21202.557599999902,0.15185026798253315,0.5889169270618039,0.8497330282227308,0.8497330282227308
realprize,Affiliate,270->365,2025-07-12,1266,63203.280199999994,65672.32039999997,49.92360205371248,51.8738707740916,1.039065064221144,0.08049541155302009,-0.08049541155302009,-0.04167717379112945,0.2,False,1266,65672.32039999997,154,0.12164296998420221,426.44363896103874,11400.020199999988,0.17358942291918764,0.5740529673746687,0.8783570300157978,0.8783570300157978
realprize,Affiliate,270->365,2025-07-13,1290,78799.12600000013,84210.01600000013,61.08459379844972,65.27908217054274,1.0686668783610618,0.0508935974131024,-0.0508935974131024,-0.012075359651211759,0.4,False,1290,84210.01600000015,171,0.1325581395348837,492.4562339181295,12473.21800000007,0.1481203613593904,0.5781953063635572,0.8674418604651163,0.8674418604651163
realprize,Affiliate,270->365,2025-07-14,1232,223922.15960000042,232719.3596000004,181.75499967532502,188.8955840909094,1.0392868665419925,0.08027360923217164,-0.08027360923217164,-0.041455371470281,0.22857142857142856,False,1232,232719.3596000004,117,0.09496753246753246,1989.054355555559,77569.7248000002,0.33331874466021033,0.8481907132233275,0.9050324675324676,0.9050324675324676
realprize,Affiliate,270->365,2025-07-15,1156,109001.60200000009,116557.75200000008,94.29204325259524,100.82850519031149,1.0693214582295771,0.05023901754458704,-0.05023901754458704,-0.0114207797826964,0.42857142857142855,False,1156,116557.7520000001,139,0.12024221453287197,838.5449784172669,18714.121000000043,0.16055663976772672,0.6018728123720165,0.879757785467128,0.879757785467128
realprize,Affiliate,270->365,2025-07-16,1120,74346.9575999999,78800.87759999992,66.38121214285707,70.35792642857136,1.059907226116271,0.059653249657893204,-0.059653249657893204,-0.020835011896002564,0.34285714285714286,False,1120,78800.8775999999,175,0.15625,450.2907291428566,10496.383799999956,0.133201356630576,0.4815140231382392,0.84375,0.84375
realprize,Affiliate,270->365,2025-07-17,1143,94972.48420000002,101435.52420000003,83.09053735783029,88.74499055118113,1.0680517104974288,0.051508765276735424,-0.051508765276735424,-0.012690527514844785,0.37142857142857144,False,1143,101435.52420000001,192,0.1679790026246719,528.3100218750001,12176.617100000012,0.12004292575046416,0.5453906275568892,0.8320209973753281,0.8320209973753281
realprize,Affiliate,270->365,2025-07-18,1126,81428.9249,108629.35979999999,72.3169848134991,96.47367655417406,1.3340389785743076,0.21447850280014347,0.21447850280014347,0.2532967405620341,0.9714285714285714,False,1126,108629.3598,154,0.13676731793960922,705.3854532467533,17532.7849,0.1614000573351441,0.6583173272093608,0.8632326820603907,0.8632326820603907
realprize,Affiliate,270->365,2025-07-19,1456,138694.92160000018,145354.50160000016,95.25750109890122,99.83138846153858,1.0480160334868382,0.07154444228732593,-0.07154444228732593,-0.03272620452543529,0.2857142857142857,False,1456,145354.50160000016,183,0.12568681318681318,794.2868939890719,28890.045800000087,0.1987557693913214,0.6693629060608334,0.8743131868131868,0.8743131868131868
realprize,Affiliate,270->365,2025-07-20,1402,60113.370599999995,62517.5306,42.876869186875886,44.591676604850214,1.0399937647149669,0.07956671105919733,-0.07956671105919733,-0.04074847329730669,0.2571428571428571,False,1402,62517.5306,160,0.11412268188302425,390.73456625,10475.975299999998,0.16756860354941785,0.6328181906788237,0.8858773181169758,0.8858773181169758
realprize,Affiliate,270->365,2025-07-21,1241,84070.31999999999,101228.17,67.74401289282835,81.56983883964544,1.2040892671753838,0.0845287914012196,0.0845287914012196,0.12334702916311024,0.8285714285714286,False,1241,101228.17,151,0.12167606768734891,670.3852317880794,19401.315,0.1916592486063909,0.7399597365041766,0.878323932312651,0.878323932312651
realprize,Affiliate,270->365,2025-07-22,1331,56895.99000000002,63774.74000000002,42.74679939894818,47.9149060856499,1.1209004360412744,0.0013399602671102517,0.0013399602671102517,0.04015819802900089,0.6857142857142857,False,1331,63774.74000000002,161,0.12096168294515403,396.1163975155281,7869.04000000001,0.12338803733264937,0.5385340653682007,0.879038317054846,0.879038317054846
realprize,Affiliate,270->365,2025-07-23,1270,92343.50430000002,105536.84860000003,72.71142070866144,83.0998807874016,1.1428724673165778,0.02331199154241359,0.02331199154241359,0.06213022930430423,0.7142857142857143,False,1270,105536.84860000001,148,0.11653543307086614,713.0868148648649,19200.78430000001,0.18193441015823555,0.6685604083880142,0.8834645669291339,0.8834645669291339
realprize,Affiliate,270->365,2025-07-24,1252,160118.25139999998,201221.38279999993,127.8899771565495,160.71995431309898,1.2567048480770504,0.13714437230288623,0.13714437230288623,0.17596261006477687,0.9142857142857143,False,1252,201221.38279999993,179,0.14297124600638977,1124.1418033519549,41744.641399999964,0.20745628928259197,0.7660803273239407,0.8570287539936102,0.8570287539936102
realprize,Affiliate,270->365,2025-07-25,1173,62198.58219999997,69407.34439999994,53.02521926683714,59.170796589940274,1.1158991402218807,0.003661335552283429,-0.003661335552283429,0.03515690220960721,0.6285714285714286,False,1173,69407.34439999993,178,0.1517476555839727,389.9289011235951,6827.62219999997,0.09837031309902669,0.4505688075280974,0.8482523444160273,0.8482523444160273
