brand,population,patch,cohort_start,cohort_end,n_cohort_dates_total,n_cohort_dates_kept,n_users_excluded_prior,n_users_pre_trim,n_users_post_trim,n_users_dropped_by_trim,total_rev_before_trim,total_rev_after_trim,cv_before,cv_after,mean_after,flagged,removed_dates,trim_method,trim_pct,pct_users_zero_revenue,pct_users_near_zero_revenue,pct_cohort_metric_zero_before,pct_cohort_metric_near_zero_before,pct_cohort_metric_zero_after,pct_cohort_metric_near_zero_after,time_trend_corr,time_trend_slope_per_day,time_trend_strength,time_trend_flag,cv_threshold_used,near_zero_growth_threshold,near_zero_user_rev_threshold,n_observations_before,mean_before,std_before,min_before,p10_before,p25_before,median_before,p75_before,p90_before,p95_before,max_before,iqr_before,pct_zero_before,pct_near_zero_before,skewness_before,n_observations_after,std_after,min_after,p10_after,p25_after,median_after,p75_after,p90_after,p95_after,max_after,iqr_after,pct_zero_after,pct_near_zero_after,skewness_after,cv_reduction_from_trim,is_focus_case
lonestar,Affiliate,180->270,2025-10-03,2025-11-06,35,35,0,40021,40021,0,6047885.3100000005,3593667.903799998,0.08789223631764141,0.08789223631764141,1.2045382373903604,False,[],winsor,0.01,0.8298143474675795,0.8298143474675795,0.0,0.0,0.0,0.0,0.09511351664577887,0.0010948061565701388,0.09511351664577887,False,0.175,1e-06,1e-06,35,1.2045382373903604,0.11625056642314939,1.076607537962666,1.0928714796454708,1.1270747311661875,1.1947427379608875,1.24247001034085,1.3113120972699523,1.3866094522401404,1.6768541514189474,0.11539527917466241,0.0,0.0,2.1852457186109726,35,0.11625056642314939,1.076607537962666,1.0928714796454708,1.1270747311661875,1.1947427379608875,1.24247001034085,1.3113120972699523,1.3866094522401404,1.6768541514189474,0.11539527917466241,0.0,0.0,2.1852457186109726,0.0,False
lonestar,Affiliate,270->365,2025-06-30,2025-08-03,35,35,0,32563,32563,0,4086179.72,2737188.2369999993,0.09460817253807544,0.09460817253807544,1.1505058176587348,False,[],winsor,0.01,0.8368086478518564,0.8368086478518564,0.0,0.0,0.0,0.0,-0.030390448817335724,-0.0003567426424248144,0.030390448817335724,False,0.175,1e-06,1e-06,35,1.1505058176587348,0.11855448730536827,1.0246444021022987,1.0561624855081249,1.073373627013631,1.1099079990655816,1.188160420244422,1.29974698883437,1.3728439522820937,1.577766170654769,0.1147867932307911,0.0,0.0,2.0594464396506296,35,0.11855448730536827,1.0246444021022987,1.0561624855081249,1.073373627013631,1.1099079990655816,1.188160420244422,1.29974698883437,1.3728439522820937,1.577766170654769,0.1147867932307911,0.0,0.0,2.0594464396506296,0.0,False
lonestar,Blended,1->7,2026-06-23,2026-07-27,35,30,0,84031,84031,0,1594167.11,1594167.11,0.30809886445487106,0.23819673615015216,2.6376088724724016,True,"[datetime.date(2026, 7, 12), datetime.date(2026, 7, 19), datetime.date(2026, 7, 10), datetime.date(2026, 7, 11), datetime.date(2026, 7, 14)]",winsor,0.0,0.8356677892682463,0.8356677892682463,0.0,0.0,0.0,0.0,0.08798588174155796,0.007305050089429472,0.08798588174155796,False,0.175,1e-06,1e-06,35,2.886784079541404,0.8385139523806374,1.750324387930201,1.962069545172608,2.264001369102456,2.5912201712890854,3.4283194291308865,4.0667963358978145,4.3107493434703485,4.852270122948609,1.1643180600284304,0.0,0.0,0.7217098302896072,30,0.6011262871718346,1.750324387930201,1.919354792973182,2.1712478142941056,2.4601354382137774,3.1385754334670426,3.4858186373048867,3.675740175247849,3.8630136689587844,0.967327619172937,0.0,0.0,0.4396916434121452,0.0699021283047189,True
lonestar,Blended,7->14,2026-06-16,2026-07-20,35,33,0,81283,81283,0,2043930.84,2043930.84,0.11260993544249197,0.0993351845976135,1.3630419545526242,False,"[datetime.date(2026, 7, 11), datetime.date(2026, 6, 30)]",winsor,0.0,0.824268297183913,0.824268297183913,0.0,0.0,0.0,0.0,0.23008132167421816,0.003584881430333227,0.23008132167421816,False,0.175,1e-06,1e-06,35,1.3840232494716596,0.15735969980201914,1.1413483421687403,1.216359396258756,1.267730149993059,1.3183059437243871,1.4727144154456573,1.5972998569877999,1.6954545159547412,1.7468827255970052,0.20498426545259818,0.0,0.0,0.7421055317799825,33,0.1361697878614936,1.1413483421687403,1.2131113726299703,1.265857367129461,1.310452914729756,1.443781664690297,1.5745991115722724,1.59222427423569,1.6877008060748513,0.17792429756083594,0.0,0.0,0.6552082212744145,0.013274750844878475,False
lonestar,Blended,14->30,2026-05-31,2026-07-04,35,30,0,80116,80116,0,3204474.02,3204474.02,0.14887701753401625,0.10103162688231852,1.5283590570438355,False,"[datetime.date(2026, 6, 7), datetime.date(2026, 7, 2), datetime.date(2026, 7, 3), datetime.date(2026, 7, 1), datetime.date(2026, 6, 19)]",winsor,0.0,0.8154800539218133,0.8154800539218133,0.0,0.0,0.0,0.0,0.11121659631166712,0.00247861308904811,0.11121659631166712,False,0.175,1e-06,1e-06,35,1.57765524155738,0.2250812015807238,1.2361845941676248,1.3385860339287792,1.4085084449801577,1.5008172548534287,1.7359249611010006,1.8486283295502044,2.0222993844002803,2.1562905471451557,0.3274165161208429,0.0,0.0,0.8507785850988039,30,0.1537986638392765,1.2913437101374012,1.3536501514616288,1.4067747461586773,1.489036046397223,1.6792034399579165,1.749207138790914,1.7763659216387542,1.7986178976358893,0.2724286937992393,0.0,0.0,0.33925658646909124,0.047845390651697725,False
lonestar,Blended,30->60,2026-05-01,2026-06-04,35,30,0,68667,68667,0,4327153.830000001,4327153.830000001,0.22567748688774075,0.1301711544926913,1.555081134567886,False,"[datetime.date(2026, 5, 3), datetime.date(2026, 6, 1), datetime.date(2026, 5, 15), datetime.date(2026, 5, 29), datetime.date(2026, 5, 4)]",winsor,0.0,0.8335881864651142,0.8335881864651142,0.0,0.0,0.0,0.0,0.06935936984158735,0.002954378739024264,0.06935936984158735,False,0.175,1e-06,1e-06,35,1.6377857541469159,0.4301907980531419,1.1701908022916143,1.3014494885984185,1.3762371870121335,1.5326086676997375,1.7539554535035742,1.9419170707941522,2.353884832120782,3.456513093009093,0.3777182664914407,0.0,0.0,2.538015581503646,30,0.19980776895007743,1.1947578793799454,1.3146567768991493,1.3818286840506475,1.529517569542973,1.682948454466903,1.8382055383880023,1.8996386249796005,1.9444014170630477,0.3011197704162556,0.0,0.0,0.34526469937946846,0.09550633239504946,False
lonestar,Blended,60->90,2026-04-01,2026-05-05,35,33,0,76409,76409,0,5882688.49,5882688.49,0.1715233627297615,0.08623048732741309,1.2902245857726935,False,"[datetime.date(2026, 4, 19), datetime.date(2026, 5, 3)]",winsor,0.0,0.8355821958146291,0.8355821958146291,0.0,0.0,0.0,0.0,0.1878881717579115,0.0038538742054195223,0.1878881717579115,False,0.175,1e-06,1e-06,35,1.3316576170803962,0.20715631646880575,1.1036624836713003,1.1489073182990985,1.1965370552573191,1.2793648433048814,1.3811304224065104,1.5162885391465797,1.71041546314901,2.0798883622087283,0.18459336714919128,0.0,0.0,2.1149799173682045,33,0.1233676766339056,1.1036624836713003,1.1445244152898935,1.1956073668927312,1.2725525627309866,1.3601395721294784,1.472960759511553,1.5119851653814342,1.6074291308816244,0.16453220523674728,0.0,0.0,0.6455006736712101,0.08529287540234842,False
lonestar,Blended,90->120,2026-03-02,2026-04-05,35,35,0,75428,75428,0,8454775.91,8454775.91,0.08331271098312845,0.08331271098312845,1.2004021454759166,False,[],winsor,0.0,0.8195630269926287,0.8195630269926287,0.0,0.0,0.0,0.0,-0.24450837017882238,-0.0024484179913027405,0.24450837017882238,False,0.175,1e-06,1e-06,35,1.2004021454759166,0.10113277339535907,1.0463178348644708,1.0666872424495888,1.1365090267726625,1.1762967461092937,1.2684378389304554,1.3425289454216272,1.3818881176563031,1.446423944076617,0.13192881215779284,0.0,0.0,0.5777866585437256,35,0.10113277339535907,1.0463178348644708,1.0666872424495888,1.1365090267726625,1.1762967461092937,1.2684378389304554,1.3425289454216272,1.3818881176563031,1.446423944076617,0.13192881215779284,0.0,0.0,0.5777866585437256,0.0,False
lonestar,Blended,120->150,2026-01-31,2026-03-06,35,35,0,87681,87681,0,10724857.149999999,10724857.149999999,0.09531237424683645,0.09531237424683645,1.1787441622767765,False,[],winsor,0.0,0.8127644529601624,0.8127644529601624,0.0,0.0,0.0,0.0,0.22597655962247562,0.0025658233971634,0.22597655962247562,False,0.175,1e-06,1e-06,35,1.1787441622767765,0.114673602048711,1.0333361394761311,1.0834184529864777,1.1095876184558677,1.154804518789441,1.1904704518736233,1.3239031343385448,1.4490431588986055,1.5481803007854265,0.0808828334177556,0.0,0.0,1.8037694404210596,35,0.114673602048711,1.0333361394761311,1.0834184529864777,1.1095876184558677,1.154804518789441,1.1904704518736233,1.3239031343385448,1.4490431588986055,1.5481803007854265,0.0808828334177556,0.0,0.0,1.8037694404210596,0.0,False
lonestar,Blended,150->180,2026-01-01,2026-02-04,35,35,0,82719,82719,0,10827284.07,10827284.07,0.0522979636694582,0.0522979636694582,1.136676435875493,False,[],winsor,0.0,0.8258924793578258,0.8258924793578258,0.0,0.0,0.0,0.0,0.05036914247394411,0.0003101845680617025,0.05036914247394411,False,0.175,1e-06,1e-06,35,1.136676435875493,0.06219503495677984,1.0581264192299504,1.0763157012575861,1.0925925596619939,1.1290934731213227,1.1600557964484643,1.206324770662684,1.260608986051853,1.329225905906687,0.06746323678647048,0.0,0.0,1.5204920399544146,35,0.06219503495677984,1.0581264192299504,1.0763157012575861,1.0925925596619939,1.1290934731213227,1.1600557964484643,1.206324770662684,1.260608986051853,1.329225905906687,0.06746323678647048,0.0,0.0,1.5204920399544146,0.0,False
lonestar,Blended,180->270,2025-10-03,2025-11-06,35,34,0,128525,128525,0,15848114.85,15848114.85,0.10256525820592685,0.08495883798085781,1.3317989714420482,False,"[datetime.date(2025, 10, 5)]",winsor,0.0,0.8315814043960319,0.8315814043960319,0.0,0.0,0.0,0.0,-0.013882607455252379,-0.00019673427406321464,0.013882607455252379,False,0.175,1e-06,1e-06,35,1.345663271137551,0.14312288083589123,1.1433026480342523,1.2020540441539886,1.2487334066539968,1.3279911988359638,1.3892244978124815,1.5355417898021257,1.5952190329736178,1.8170494607846337,0.14049109115848468,0.0,0.0,1.2663862550655662,34,0.1198289450524692,1.1433026480342523,1.2010050416978224,1.2436996720031623,1.3271924925571281,1.3820989723503248,1.496084350156314,1.5638623025217557,1.6448653614931603,0.1383993003471624,0.0,0.0,0.7150198254899317,0.017606420225069044,False
lonestar,Blended,270->365,2025-06-30,2025-08-03,35,33,0,120042,120042,0,17557796.4,17557796.4,0.13546850064276209,0.09231100018802292,1.2685879561201168,False,"[datetime.date(2025, 8, 1), datetime.date(2025, 7, 24)]",winsor,0.0,0.7974958764432448,0.7974958764432448,0.0,0.0,0.0,0.0,0.2797997414037088,0.004349325967331724,0.2797997414037088,False,0.175,1e-06,1e-06,35,1.2952095567677284,0.15699099243396694,1.1175421720581546,1.159581363225639,1.1948962275998292,1.2531927617782788,1.3262706219943277,1.534023271370335,1.654924464256756,1.7643826268731158,0.1313743943944985,0.0,0.0,1.6319886633613667,33,0.11697528753729033,1.1175421720581546,1.156844781986438,1.194852078553398,1.2487422386229061,1.314905248493758,1.397453377388875,1.5136062785641924,1.633656674066708,0.12005316994035997,0.0,0.0,1.513113374553155,0.043157500454739164,False
