brand,population,slice,day,n_users,n_cost_dates,sum_cum,actual_arpu,actual_ratio,actual_arpu_dstar,d_star,shape_ok,raw_goal_ratio,organic_share,adjusted_goal_ratio,ARPU_nominal,ARPU_at_horizon,frozen_shape,shape_signed_bias,shape_ae,shape_ape,level_signed_bias,level_ae,level_ape
lonestar,Affiliate,overall_level,30,11720,10,400283.86,34.153912969283276,,,,False,0.6244770317210313,0.3176517510429064,0.4261108091087691,14.42902908671328,23.105780282979357,,,,,19.724883882569998,19.724883882569998,1.367027799585858
lonestar,Affiliate,overall_level,35,5376,5,173029.93,32.185626860119044,,,,False,0.6536516259501141,0.3176517510429064,0.4460180423950174,15.103130850815543,23.105780282979357,,,,,17.0824960093035,17.0824960093035,1.1310566119064696
lonestar,Affiliate,overall_level,39,943,1,19198.95,20.359437963944856,,,,False,0.6750792103732234,0.3176517510429064,0.46063911710550637,15.598231908490899,23.105780282979357,,,,,4.7612060554539575,4.7612060554539575,0.30524011204514756
lonestar,Blended,first_5_days,1,10980,5,60133.969999999994,5.476682149362476,0.10465964703745294,52.32849817850638,35.0,True,0.08613078986915704,0.0,0.08613078986915704,6.98783226934072,81.13047935536261,0.18033936471097567,-0.07567971767352273,0.07567971767352273,0.4196516816769998,-1.511150119978244,1.511150119978244,0.21625449234213176
lonestar,Blended,first_5_days,7,10980,5,248788.72999999998,22.658354280510018,0.4330021894229864,52.32849817850638,35.0,True,0.21349697696532355,0.0,0.21349697696532355,17.32111208211751,81.13047935536261,0.447016789839374,-0.01401460041638758,0.01401460041638758,0.031351396043588046,5.337242198392509,5.337242198392509,0.3081350766099327
lonestar,Blended,first_5_days,14,10980,5,366297.9,33.36046448087432,0.6375200061555929,52.32849817850638,35.0,True,0.29556760437414004,0.0,0.29556760437414004,23.979541424790153,81.13047935536261,0.6188550468763869,0.018664959279205973,0.018664959279205973,0.03016047032890111,9.380923056084168,9.380923056084168,0.39120527327458104
lonestar,Blended,first_5_days,30,10980,5,527947.4199999999,48.082642987249535,0.9188615125782302,52.32849817850638,35.0,True,0.44069297380705774,0.0,0.44069297380705774,35.753632213506854,81.13047935536261,0.9227163834174327,-0.00385487083920244,0.00385487083920244,0.004177741837557158,12.32901077374268,12.32901077374268,0.3448323991285305
lonestar,Blended,first_5_days,35,10980,5,574566.91,52.32849817850638,1.0,52.32849817850638,35.0,True,0.4776039330469873,0.0,0.4776039330469873,38.748236030108586,81.13047935536261,1.0,0.0,0.0,0.0,13.580262148397793,13.580262148397793,0.35047433224690555
lonestar,Blended,first_day,1,2040,1,12808.22,6.2785392156862745,0.0996232535409477,63.022828431372545,39.0,True,0.08613078986915704,0.0,0.08613078986915704,6.98783226934072,81.13047935536261,0.16988403530828008,-0.07026078176733239,0.07026078176733239,0.4135808384809888,-0.709293053654446,0.709293053654446,0.1015040181726293
lonestar,Blended,first_day,7,2040,1,52270.58,25.622833333333332,0.40656431916943886,63.022828431372545,39.0,True,0.21349697696532355,0.0,0.21349697696532355,17.32111208211751,81.13047935536261,0.42110060790207704,-0.01453628873263818,0.01453628873263818,0.034519752429373024,8.301721251215824,8.301721251215824,0.47928338618549815
lonestar,Blended,first_day,14,2040,1,88217.1,43.24367647058824,0.6861589291835352,63.022828431372545,39.0,True,0.29556760437414004,0.0,0.29556760437414004,23.979541424790153,81.13047935536261,0.582976394547856,0.10318253463567917,0.10318253463567917,0.17699264601563386,19.26413504579809,19.26413504579809,0.8033571078170304
lonestar,Blended,first_day,30,2040,1,113094.98,55.438715686274506,0.8796608636288578,63.022828431372545,39.0,True,0.44069297380705774,0.0,0.44069297380705774,35.753632213506854,81.13047935536261,0.869221109385861,0.010439754242996813,0.010439754242996813,0.012010470213238277,19.68508347276765,19.68508347276765,0.5505757668260375
lonestar,Blended,first_day,35,2040,1,125828.47,61.68062254901961,0.9787028618714804,63.022828431372545,39.0,True,0.4776039330469873,0.0,0.4776039330469873,38.748236030108586,81.13047935536261,0.9420241419866815,0.03667871988479887,0.03667871988479887,0.03893607207077018,22.932386518911024,22.932386518911024,0.5918304642588593
lonestar,Blended,first_day,39,2040,1,128566.56999999999,63.022828431372545,1.0,63.022828431372545,39.0,True,0.506997551081594,0.0,0.506997551081594,41.132954351244656,81.13047935536261,1.0,0.0,0.0,0.0,21.88987408012789,21.88987408012789,0.5321736409498997
lonestar,Blended,overall_level,1,110308,39,733358.33,6.648278728650687,,,,False,0.08613078986915704,0.0,0.08613078986915704,6.98783226934072,81.13047935536261,,,,,-0.33955354069003363,0.33955354069003363,0.04859211377752051
lonestar,Blended,overall_level,7,91156,33,1771056.6600000001,19.428854491201896,,,,False,0.21349697696532355,0.0,0.21349697696532355,17.32111208211751,81.13047935536261,,,,,2.1077424090843877,2.1077424090843877,0.12168632124148901
lonestar,Blended,overall_level,14,69125,26,2005117.87,29.00713012658228,,,,False,0.29556760437414004,0.0,0.29556760437414004,23.979541424790153,81.13047935536261,,,,,5.027588701792126,5.027588701792126,0.2096615866304509
lonestar,Blended,overall_level,30,22524,10,1095536.33,48.6386223583733,,,,False,0.44069297380705774,0.0,0.44069297380705774,35.753632213506854,81.13047935536261,,,,,12.884990144866443,12.884990144866443,0.3603826897340742
lonestar,Blended,overall_level,35,10980,5,574566.91,52.32849817850638,,,,False,0.4776039330469873,0.0,0.4776039330469873,38.748236030108586,81.13047935536261,,,,,13.580262148397793,13.580262148397793,0.35047433224690555
lonestar,Blended,overall_level,39,2040,1,128566.56999999999,63.022828431372545,,,,False,0.506997551081594,0.0,0.506997551081594,41.132954351244656,81.13047935536261,,,,,21.88987408012789,21.88987408012789,0.5321736409498997
lonestar,Web,first_5_days,1,2519,5,20038.07,7.954771734815403,0.08053120508993378,98.77874950377134,35.0,True,0.10607920416592179,0.3176517510429064,0.07238295921337876,5.554542081504389,52.36221486745278,0.18005990173145872,-0.09952869664152494,0.09952869664152494,0.5527532542473671,2.4002296533110146,2.4002296533110146,0.4321201672597533
